clone,cnv,chr,start,end
B,3,6,29500001,3e+07
B,3,6,3000001,3500000
B,3,6,30500001,3.1e+07
B,3,6,31000001,31500000
B,3,6,32500001,3.3e+07
B,3,6,33500001,3.4e+07
B,3,6,34500001,3.5e+07
B,3,6,35000001,35500000
B,3,6,3500001,4e+06
B,3,6,35500001,3.6e+07
B,3,6,36000001,36500000
B,3,6,36500001,3.7e+07
B,7,6,37500001,3.8e+07
B,7,6,38500001,3.9e+07
B,7,6,39000001,39500000
B,7,6,39500001,4e+07
B,7,6,40000001,40500000
B,3,6,4000001,4500000
B,7,6,40500001,4.1e+07
B,7,6,41000001,41500000
B,7,6,41500001,4.2e+07
B,7,6,42000001,42500000
B,7,6,42500001,4.3e+07
B,7,6,43000001,43500000
B,7,6,43500001,4.4e+07
B,7,6,45000001,45500000
B,7,6,46000001,46500000
B,7,6,46500001,4.7e+07
B,7,6,47000001,47500000
B,7,6,47500001,4.8e+07
B,7,6,49000001,49500000
B,5,6,50000001,50500000
B,3,6,5000001,5500000
B,5,6,52000001,52500000
B,5,6,52500001,5.3e+07
B,5,6,53000001,53500000
B,5,6,53500001,5.4e+07
B,5,6,55000001,55500000
B,5,6,55500001,5.6e+07
B,5,6,56000001,56500000
B,4,6,63500001,6.4e+07
B,4,6,64000001,64500000
B,4,6,64500001,6.5e+07
B,4,6,65000001,65500000
B,5,6,6500001,7e+06
B,4,6,66000001,66500000
B,4,6,66500001,6.7e+07
B,4,6,67000001,67500000
B,4,6,67500001,6.8e+07
B,4,6,68000001,68500000
B,4,6,68500001,6.9e+07
B,4,6,69000001,69500000
B,4,6,69500001,7e+07
B,5,6,7000001,7500000
B,4,6,75000001,75500000
B,5,6,7500001,8e+06
B,4,6,75500001,7.6e+07
B,4,6,76000001,76500000
B,4,6,76500001,7.7e+07
B,4,6,79000001,79500000
B,5,6,8000001,8500000
B,4,6,80500001,8.1e+07
B,4,6,82500001,8.3e+07
B,4,6,83500001,8.4e+07
B,4,6,84500001,8.5e+07
B,4,6,85500001,8.6e+07
B,4,6,86000001,86500000
B,4,6,88000001,88500000
B,4,6,88500001,8.9e+07
B,4,6,89500001,9e+07
B,4,6,90000001,90500000
B,5,6,9000001,9500000
B,4,6,91500001,9.2e+07
B,4,6,92000001,92500000
B,4,6,92500001,9.3e+07
B,4,6,93000001,93500000
B,4,6,93500001,9.4e+07
B,4,6,95000001,95500000
B,4,6,96500001,9.7e+07
B,4,6,98000001,98500000
B,4,6,99500001,1e+08
B,3,7,100000001,100500000
B,3,7,10000001,10500000
B,3,7,101000001,101500000
B,3,7,103000001,103500000
B,3,7,103500001,1.04e+08
B,3,7,104500001,1.05e+08
B,3,7,105000001,105500000
B,3,7,10500001,1.1e+07
B,3,7,105500001,1.06e+08
B,3,7,106000001,106500000
B,3,7,106500001,1.07e+08
B,3,7,107000001,107500000
B,3,7,107500001,1.08e+08
B,3,7,108000001,108500000
B,3,7,108500001,1.09e+08
B,3,7,109000001,109500000
B,3,7,11000001,11500000
B,3,7,111000001,111500000
B,3,7,111500001,1.12e+08
B,3,7,112000001,112500000
B,3,7,113500001,1.14e+08
B,3,7,114000001,114500000
B,3,7,114500001,1.15e+08
B,3,7,115000001,115500000
B,3,7,11500001,1.2e+07
B,3,7,115500001,1.16e+08
B,3,7,116500001,1.17e+08
B,3,7,117000001,117500000
B,3,7,117500001,1.18e+08
B,3,7,118000001,118500000
B,3,7,118500001,1.19e+08
B,3,7,119000001,119500000
B,3,7,119500001,1.2e+08
B,3,7,120000001,120500000
B,3,7,12000001,12500000
B,3,7,120500001,1.21e+08
B,3,7,121000001,121500000
B,3,7,122000001,122500000
B,3,7,122500001,1.23e+08
B,3,7,123000001,123500000
B,3,7,123500001,1.24e+08
B,3,7,124000001,124500000
B,3,7,124500001,1.25e+08
B,3,7,125000001,125500000
B,3,7,12500001,1.3e+07
B,3,7,125500001,1.26e+08
B,3,7,126000001,126500000
B,3,7,126500001,1.27e+08
B,3,7,127000001,127500000
B,3,7,127500001,1.28e+08
B,3,7,128500001,1.29e+08
B,3,7,129000001,129500000
B,3,7,129500001,1.3e+08
B,3,7,13000001,13500000
B,3,7,130500001,1.31e+08
B,3,7,131000001,131500000
B,3,7,131500001,1.32e+08
B,3,7,132000001,132500000
B,3,7,132500001,1.33e+08
B,3,7,133000001,133500000
B,3,7,133500001,1.34e+08
B,3,7,134000001,134500000
B,3,7,134500001,1.35e+08
B,3,7,135000001,135500000
B,3,7,13500001,1.4e+07
B,3,7,135500001,1.36e+08
B,3,7,137000001,137500000
B,3,7,137500001,1.38e+08
B,3,7,138000001,138500000
B,3,7,138500001,1.39e+08
B,3,7,139500001,1.4e+08
B,3,7,140000001,140500000
B,3,7,14000001,14500000
B,3,7,141000001,141500000
B,3,7,142500001,1.43e+08
B,3,7,144000001,144500000
B,3,7,144500001,1.45e+08
B,3,7,145000001,145500000
B,3,7,14500001,1.5e+07
B,3,7,146000001,146500000
B,3,7,147000001,147500000
B,3,7,148000001,148500000
B,3,7,148500001,1.49e+08
B,3,7,149000001,149500000
B,3,7,149500001,1.5e+08
B,3,7,150000001,150500000
B,3,7,15000001,15500000
B,3,7,1500001,2e+06
B,3,7,150500001,1.51e+08
B,3,7,151000001,151500000
B,3,7,151500001,1.52e+08
B,3,7,152500001,1.53e+08
B,3,7,153000001,153500000
B,3,7,153500001,1.54e+08
B,3,7,154500001,1.55e+08
B,3,7,155000001,155500000
B,3,7,155500001,1.56e+08
B,3,7,156000001,156500000
B,3,7,156500001,1.57e+08
B,3,7,157000001,157500000
B,3,7,16000001,16500000
B,3,7,16500001,1.7e+07
B,3,7,17000001,17500000
B,3,7,17500001,1.8e+07
B,3,7,18000001,18500000
B,3,7,18500001,1.9e+07
B,3,7,19500001,2e+07
B,3,7,20000001,20500000
B,3,7,2000001,2500000
B,3,7,20500001,2.1e+07
B,3,7,21000001,21500000
B,3,7,21500001,2.2e+07
B,3,7,22000001,22500000
B,3,7,22500001,2.3e+07
B,3,7,23500001,2.4e+07
B,3,7,24000001,24500000
B,3,7,24500001,2.5e+07
B,3,7,2500001,3e+06
B,3,7,26000001,26500000
B,3,7,26500001,2.7e+07
B,3,7,27000001,27500000
B,3,7,27500001,2.8e+07
B,3,7,28000001,28500000
B,3,7,28500001,2.9e+07
B,3,7,29000001,29500000
B,3,7,29500001,3e+07
B,3,7,3000001,3500000
B,3,7,30500001,3.1e+07
B,3,7,31000001,31500000
B,3,7,31500001,3.2e+07
B,3,7,33000001,33500000
B,3,7,33500001,3.4e+07
B,3,7,3500001,4e+06
B,3,7,35500001,3.6e+07
B,3,7,36000001,36500000
B,3,7,36500001,3.7e+07
B,3,7,37000001,37500000
B,3,7,37500001,3.8e+07
B,3,7,38000001,38500000
B,3,7,38500001,3.9e+07
B,3,7,39000001,39500000
B,3,7,39500001,4e+07
B,3,7,40000001,40500000
B,3,7,4000001,4500000
B,3,7,40500001,4.1e+07
B,3,7,41000001,41500000
B,3,7,41500001,4.2e+07
B,3,7,42000001,42500000
B,3,7,42500001,4.3e+07
B,3,7,43000001,43500000
B,3,7,43500001,4.4e+07
B,3,7,44500001,4.5e+07
B,3,7,46000001,46500000
B,3,7,46500001,4.7e+07
B,3,7,47000001,47500000
B,3,7,47500001,4.8e+07
B,3,7,48000001,48500000
B,3,7,48500001,4.9e+07
B,3,7,49000001,49500000
B,3,7,5000001,5500000
B,3,7,500001,1e+06
B,3,7,50500001,5.1e+07
B,3,7,51000001,51500000
B,3,7,52000001,52500000
B,3,7,52500001,5.3e+07
B,3,7,53000001,53500000
B,3,7,53500001,5.4e+07
B,3,7,54000001,54500000
B,3,7,54500001,5.5e+07
B,3,7,55000001,55500000
B,3,7,5500001,6e+06
B,3,7,55500001,5.6e+07
B,3,7,6000001,6500000
B,3,7,63500001,6.4e+07
B,3,7,64000001,64500000
B,3,7,6500001,7e+06
B,3,7,66000001,66500000
B,3,7,66500001,6.7e+07
B,3,7,67000001,67500000
B,3,7,67500001,6.8e+07
B,3,7,68000001,68500000
B,3,7,68500001,6.9e+07
B,3,7,69000001,69500000
B,3,7,70000001,70500000
B,3,7,7000001,7500000
B,3,7,70500001,7.1e+07
B,3,7,71000001,71500000
B,3,7,71500001,7.2e+07
B,3,7,73000001,73500000
B,3,7,73500001,7.4e+07
B,3,7,75500001,7.6e+07
B,3,7,77000001,77500000
B,3,7,77500001,7.8e+07
B,3,7,78000001,78500000
B,3,7,78500001,7.9e+07
B,3,7,79000001,79500000
B,3,7,79500001,8e+07
B,3,7,80000001,80500000
B,3,7,8000001,8500000
B,3,7,80500001,8.1e+07
B,3,7,81000001,81500000
B,3,7,81500001,8.2e+07
B,3,7,82000001,82500000
B,3,7,82500001,8.3e+07
B,3,7,83000001,83500000
B,3,7,84000001,84500000
B,3,7,85000001,85500000
B,3,7,8500001,9e+06
B,3,7,86000001,86500000
B,3,7,87000001,87500000
B,3,7,87500001,8.8e+07
B,3,7,88000001,88500000
B,3,7,88500001,8.9e+07
B,3,7,89000001,89500000
B,3,7,89500001,9e+07
B,3,7,90000001,90500000
B,3,7,9000001,9500000
B,3,7,90500001,9.1e+07
B,3,7,91500001,9.2e+07
B,3,7,92000001,92500000
B,3,7,92500001,9.3e+07
B,3,7,93500001,9.4e+07
B,3,7,94000001,94500000
B,3,7,94500001,9.5e+07
B,3,7,95000001,95500000
B,3,7,9500001,1e+07
B,3,7,95500001,9.6e+07
B,3,7,96500001,9.7e+07
B,3,7,97500001,9.8e+07
B,3,7,98000001,98500000
B,3,7,98500001,9.9e+07
B,4,8,100000001,100500000
B,2,8,10000001,10500000
B,4,8,101000001,101500000
B,4,8,101500001,1.02e+08
B,4,8,102000001,102500000
B,4,8,103000001,103500000
B,4,8,103500001,1.04e+08
B,4,8,104000001,104500000
B,4,8,105000001,105500000
B,2,8,10500001,1.1e+07
B,4,8,106000001,106500000
B,4,8,107000001,107500000
B,4,8,107500001,1.08e+08
B,4,8,108000001,108500000
B,4,8,108500001,1.09e+08
B,4,8,109000001,109500000
B,4,8,109500001,1.1e+08
B,4,8,110000001,110500000
B,2,8,11000001,11500000
B,4,8,110500001,1.11e+08
B,4,8,111000001,111500000
B,7,8,111500001,1.12e+08
B,7,8,112000001,112500000
B,7,8,112500001,1.13e+08
B,7,8,113000001,113500000
B,7,8,113500001,1.14e+08
B,7,8,114000001,114500000
B,7,8,116000001,116500000
B,7,8,116500001,1.17e+08
B,7,8,117000001,117500000
B,7,8,117500001,1.18e+08
B,7,8,118000001,118500000
B,7,8,118500001,1.19e+08
B,7,8,119000001,119500000
B,7,8,119500001,1.2e+08
B,7,8,120500001,1.21e+08
B,7,8,121000001,121500000
B,7,8,121500001,1.22e+08
B,7,8,122500001,1.23e+08
B,7,8,123500001,1.24e+08
B,7,8,124000001,124500000
B,7,8,124500001,1.25e+08
B,7,8,125000001,125500000
B,2,8,12500001,1.3e+07
B,7,8,125500001,1.26e+08
B,7,8,126000001,126500000
B,7,8,127500001,1.28e+08
B,7,8,128500001,1.29e+08
B,7,8,130000001,130500000
B,2,8,13000001,13500000
B,7,8,130500001,1.31e+08
B,7,8,131000001,131500000
B,7,8,131500001,1.32e+08
B,7,8,132000001,132500000
B,7,8,133000001,133500000
B,7,8,133500001,1.34e+08
B,7,8,134000001,134500000
B,7,8,134500001,1.35e+08
B,8,8,135500001,1.36e+08
B,8,8,136000001,136500000
B,8,8,137500001,1.38e+08
B,8,8,138000001,138500000
B,6,8,138500001,1.39e+08
B,6,8,139000001,139500000
B,6,8,139500001,1.4e+08
B,6,8,140000001,140500000
B,2,8,14000001,14500000
B,6,8,140500001,1.41e+08
B,6,8,141000001,141500000
B,6,8,141500001,1.42e+08
B,6,8,142000001,142500000
B,6,8,143000001,143500000
B,6,8,143500001,1.44e+08
B,6,8,144000001,144500000
B,2,8,14500001,1.5e+07
B,5,8,145500001,1.46e+08
B,2,8,15500001,1.6e+07
B,2,8,16000001,16500000
B,2,8,17000001,17500000
B,2,8,17500001,1.8e+07
B,2,8,18000001,18500000
B,2,8,18500001,1.9e+07
B,2,8,19000001,19500000
B,2,8,19500001,2e+07
B,2,8,20000001,20500000
B,2,8,2000001,2500000
B,2,8,20500001,2.1e+07
B,2,8,21000001,21500000
B,2,8,22000001,22500000
B,2,8,22500001,2.3e+07
B,2,8,23000001,23500000
B,2,8,23500001,2.4e+07
B,2,8,24000001,24500000
B,2,8,24500001,2.5e+07
B,2,8,25000001,25500000
B,2,8,2500001,3e+06
B,2,8,25500001,2.6e+07
B,2,8,26000001,26500000
B,2,8,27000001,27500000
B,2,8,27500001,2.8e+07
B,2,8,28000001,28500000
B,2,8,28500001,2.9e+07
B,2,8,29000001,29500000
B,2,8,29500001,3e+07
B,2,8,30000001,30500000
B,2,8,3000001,3500000
B,2,8,30500001,3.1e+07
B,2,8,31000001,31500000
B,2,8,31500001,3.2e+07
B,2,8,32000001,32500000
B,2,8,32500001,3.3e+07
B,2,8,33000001,33500000
B,2,8,33500001,3.4e+07
B,2,8,34000001,34500000
B,2,8,34500001,3.5e+07
B,2,8,3500001,4e+06
B,2,8,35500001,3.6e+07
B,2,8,36500001,3.7e+07
B,2,8,37000001,37500000
B,2,8,37500001,3.8e+07
B,2,8,38000001,38500000
B,2,8,38500001,3.9e+07
B,2,8,39000001,39500000
B,2,8,39500001,4e+07
B,2,8,4000001,4500000
B,2,8,40500001,4.1e+07
B,2,8,41000001,41500000
B,2,8,41500001,4.2e+07
B,2,8,42000001,42500000
B,2,8,42500001,4.3e+07
B,2,8,4500001,5e+06
B,5,8,49000001,49500000
B,5,8,49500001,5e+07
B,5,8,50000001,50500000
B,2,8,5000001,5500000
B,5,8,50500001,5.1e+07
B,5,8,51000001,51500000
B,5,8,52000001,52500000
B,5,8,53000001,53500000
B,5,8,53500001,5.4e+07
B,5,8,54000001,54500000
B,5,8,55000001,55500000
B,2,8,5500001,6e+06
B,5,8,55500001,5.6e+07
B,5,8,56000001,56500000
B,5,8,56500001,5.7e+07
B,5,8,57000001,57500000
B,5,8,57500001,5.8e+07
B,5,8,58500001,5.9e+07
B,5,8,60000001,60500000
B,2,8,6000001,6500000
B,5,8,61000001,61500000
B,5,8,61500001,6.2e+07
B,5,8,62000001,62500000
B,5,8,62500001,6.3e+07
B,5,8,63000001,63500000
B,5,8,63500001,6.4e+07
B,5,8,64000001,64500000
B,5,8,65000001,65500000
B,5,8,65500001,6.6e+07
B,5,8,66000001,66500000
B,5,8,66500001,6.7e+07
B,5,8,67000001,67500000
B,5,8,67500001,6.8e+07
B,5,8,68000001,68500000
B,5,8,68500001,6.9e+07
B,5,8,69500001,7e+07
B,5,8,70000001,70500000
B,5,8,71000001,71500000
B,5,8,72000001,72500000
B,5,8,72500001,7.3e+07
B,5,8,74000001,74500000
B,5,8,74500001,7.5e+07
B,5,8,75000001,75500000
B,5,8,76500001,7.7e+07
B,5,8,77000001,77500000
B,5,8,77500001,7.8e+07
B,5,8,78000001,78500000
B,5,8,78500001,7.9e+07
B,5,8,79000001,79500000
B,5,8,79500001,8e+07
B,5,8,80000001,80500000
B,5,8,80500001,8.1e+07
B,5,8,81000001,81500000
B,5,8,81500001,8.2e+07
B,5,8,82000001,82500000
B,4,8,83000001,83500000
B,4,8,83500001,8.4e+07
B,4,8,84000001,84500000
B,4,8,84500001,8.5e+07
B,2,8,8500001,9e+06
B,4,8,86000001,86500000
B,4,8,87000001,87500000
B,4,8,87500001,8.8e+07
B,4,8,88500001,8.9e+07
B,4,8,90000001,90500000
B,2,8,9000001,9500000
B,4,8,91000001,91500000
B,4,8,91500001,9.2e+07
B,4,8,92000001,92500000
B,4,8,93000001,93500000
B,4,8,93500001,9.4e+07
B,4,8,94500001,9.5e+07
B,4,8,95000001,95500000
B,2,8,9500001,1e+07
B,4,8,95500001,9.6e+07
B,4,8,96000001,96500000
B,4,8,97000001,97500000
B,4,8,97500001,9.8e+07
B,4,8,98500001,9.9e+07
B,4,8,99000001,99500000
B,2,9,100000001,100500000
B,4,9,10000001,10500000
B,2,9,100500001,1.01e+08
B,2,9,101000001,101500000
B,2,9,101500001,1.02e+08
B,2,9,102000001,102500000
B,2,9,102500001,1.03e+08
B,2,9,103000001,103500000
B,2,9,104000001,104500000
B,2,9,105000001,105500000
B,4,9,10500001,1.1e+07
B,2,9,105500001,1.06e+08
B,2,9,106000001,106500000
B,2,9,106500001,1.07e+08
B,2,9,107000001,107500000
B,2,9,107500001,1.08e+08
B,2,9,109000001,109500000
B,2,9,109500001,1.1e+08
B,2,9,110000001,110500000
B,4,9,11000001,11500000
B,2,9,110500001,1.11e+08
B,2,9,111000001,111500000
B,2,9,111500001,1.12e+08
B,2,9,112000001,112500000
B,2,9,112500001,1.13e+08
B,2,9,114000001,114500000
B,2,9,114500001,1.15e+08
B,2,9,115000001,115500000
B,4,9,11500001,1.2e+07
B,2,9,116000001,116500000
B,2,9,116500001,1.17e+08
B,2,9,117000001,117500000
B,2,9,117500001,1.18e+08
B,2,9,118000001,118500000
B,2,9,118500001,1.19e+08
B,2,9,119000001,119500000
B,2,9,119500001,1.2e+08
B,2,9,120000001,120500000
B,4,9,12000001,12500000
B,2,9,120500001,1.21e+08
B,2,9,121000001,121500000
B,2,9,121500001,1.22e+08
B,2,9,122000001,122500000
B,2,9,122500001,1.23e+08
B,2,9,123000001,123500000
B,2,9,123500001,1.24e+08
B,2,9,124000001,124500000
B,2,9,124500001,1.25e+08
B,2,9,125000001,125500000
B,4,9,12500001,1.3e+07
B,2,9,125500001,1.26e+08
B,2,9,126000001,126500000
B,2,9,126500001,1.27e+08
B,2,9,127000001,127500000
B,2,9,127500001,1.28e+08
B,2,9,128000001,128500000
B,2,9,128500001,1.29e+08
B,2,9,129000001,129500000
B,2,9,129500001,1.3e+08
B,2,9,130000001,130500000
B,4,9,13000001,13500000
B,2,9,130500001,1.31e+08
B,2,9,131000001,131500000
B,2,9,131500001,1.32e+08
B,2,9,132000001,132500000
B,2,9,132500001,1.33e+08
B,2,9,133500001,1.34e+08
B,2,9,134000001,134500000
B,2,9,134500001,1.35e+08
B,2,9,135000001,135500000
B,4,9,13500001,1.4e+07
B,2,9,135500001,1.36e+08
B,2,9,137500001,1.38e+08
B,2,9,138000001,138500000
B,2,9,139500001,1.4e+08
B,4,9,14000001,14500000
B,2,9,140500001,1.41e+08
B,4,9,14500001,1.5e+07
B,4,9,15000001,15500000
B,4,9,1500001,2e+06
B,4,9,15500001,1.6e+07
B,4,9,16000001,16500000
B,4,9,16500001,1.7e+07
B,4,9,17000001,17500000
B,4,9,18000001,18500000
B,4,9,18500001,1.9e+07
B,4,9,19000001,19500000
B,4,9,20000001,20500000
B,4,9,2000001,2500000
B,4,9,20500001,2.1e+07
B,4,9,21000001,21500000
B,4,9,21500001,2.2e+07
B,4,9,22000001,22500000
B,4,9,22500001,2.3e+07
B,4,9,23000001,23500000
B,4,9,23500001,2.4e+07
B,4,9,24000001,24500000
B,4,9,24500001,2.5e+07
B,4,9,25000001,25500000
B,4,9,2500001,3e+06
B,4,9,25500001,2.6e+07
B,4,9,26000001,26500000
B,4,9,26500001,2.7e+07
B,4,9,27000001,27500000
B,4,9,27500001,2.8e+07
B,4,9,28500001,2.9e+07
B,4,9,29000001,29500000
B,4,9,29500001,3e+07
B,4,9,30000001,30500000
B,4,9,3000001,3500000
B,4,9,30500001,3.1e+07
B,4,9,31000001,31500000
B,4,9,31500001,3.2e+07
B,4,9,32000001,32500000
B,4,9,32500001,3.3e+07
B,4,9,33000001,33500000
B,4,9,33500001,3.4e+07
B,4,9,34000001,34500000
B,4,9,35000001,35500000
B,4,9,3500001,4e+06
B,4,9,36000001,36500000
B,4,9,36500001,3.7e+07
B,4,9,37000001,37500000
B,4,9,37500001,3.8e+07
B,4,9,38000001,38500000
B,4,9,4000001,4500000
B,4,9,4500001,5e+06
B,4,9,500001,1e+06
B,4,9,5500001,6e+06
B,4,9,7000001,7500000
B,2,9,71000001,71500000
B,2,9,71500001,7.2e+07
B,2,9,73500001,7.4e+07
B,2,9,74000001,74500000
B,2,9,74500001,7.5e+07
B,2,9,75000001,75500000
B,4,9,7500001,8e+06
B,2,9,75500001,7.6e+07
B,2,9,76000001,76500000
B,2,9,76500001,7.7e+07
B,2,9,77000001,77500000
B,2,9,77500001,7.8e+07
B,2,9,78000001,78500000
B,2,9,79500001,8e+07
B,2,9,80000001,80500000
B,4,9,8000001,8500000
B,2,9,80500001,8.1e+07
B,2,9,81000001,81500000
B,2,9,81500001,8.2e+07
B,2,9,82500001,8.3e+07
B,2,9,83500001,8.4e+07
B,2,9,84000001,84500000
B,2,9,85000001,85500000
B,4,9,8500001,9e+06
B,2,9,86000001,86500000
B,2,9,86500001,8.7e+07
B,2,9,87000001,87500000
B,2,9,88000001,88500000
B,2,9,89000001,89500000
B,2,9,89500001,9e+07
B,2,9,90000001,90500000
B,4,9,9000001,9500000
B,2,9,91000001,91500000
B,2,9,91500001,9.2e+07
B,2,9,93000001,93500000
B,2,9,93500001,9.4e+07
B,2,9,94000001,94500000
B,2,9,95000001,95500000
B,4,9,9500001,1e+07
B,2,9,95500001,9.6e+07
B,2,9,96000001,96500000
B,2,9,97000001,97500000
B,2,9,97500001,9.8e+07
B,2,9,98500001,9.9e+07
B,2,9,99000001,99500000
B,3,X,100000001,100500000
B,5,X,10000001,10500000
B,3,X,102000001,102500000
B,3,X,102500001,1.03e+08
B,3,X,104500001,1.05e+08
B,3,X,107000001,107500000
B,3,X,107500001,1.08e+08
B,3,X,108500001,1.09e+08
B,3,X,109000001,109500000
B,3,X,109500001,1.1e+08
B,3,X,110000001,110500000
B,5,X,11000001,11500000
B,3,X,111000001,111500000
B,3,X,112000001,112500000
B,3,X,113000001,113500000
B,3,X,117500001,1.18e+08
B,3,X,118000001,118500000
B,3,X,119000001,119500000
B,3,X,119500001,1.2e+08
B,5,X,12000001,12500000
B,3,X,121000001,121500000
B,3,X,121500001,1.22e+08
B,3,X,122000001,122500000
B,3,X,122500001,1.23e+08
B,3,X,123000001,123500000
B,3,X,123500001,1.24e+08
B,3,X,124000001,124500000
B,5,X,12500001,1.3e+07
B,3,X,127000001,127500000
B,3,X,128500001,1.29e+08
B,3,X,129000001,129500000
B,5,X,13000001,13500000
B,3,X,131500001,1.32e+08
B,3,X,132500001,1.33e+08
B,3,X,133000001,133500000
B,3,X,133500001,1.34e+08
B,3,X,134000001,134500000
B,3,X,135000001,135500000
B,5,X,13500001,1.4e+07
B,3,X,135500001,1.36e+08
B,3,X,136000001,136500000
B,3,X,137000001,137500000
B,3,X,137500001,1.38e+08
B,3,X,138000001,138500000
B,3,X,138500001,1.39e+08
B,3,X,139000001,139500000
B,3,X,139500001,1.4e+08
B,3,X,142000001,142500000
B,3,X,142500001,1.43e+08
B,3,X,143000001,143500000
B,3,X,144000001,144500000
B,3,X,144500001,1.45e+08
B,3,X,145000001,145500000
B,5,X,14500001,1.5e+07
B,3,X,145500001,1.46e+08
B,3,X,147500001,1.48e+08
B,3,X,149500001,1.5e+08
B,3,X,150000001,150500000
B,5,X,15000001,15500000
B,3,X,152500001,1.53e+08
B,5,X,15500001,1.6e+07
B,5,X,16500001,1.7e+07
B,5,X,17500001,1.8e+07
B,5,X,18000001,18500000
B,5,X,18500001,1.9e+07
B,5,X,19500001,2e+07
B,5,X,20000001,20500000
B,5,X,21000001,21500000
B,5,X,21500001,2.2e+07
B,5,X,22000001,22500000
B,5,X,22500001,2.3e+07
B,5,X,23000001,23500000
B,5,X,23500001,2.4e+07
B,5,X,24000001,24500000
B,5,X,24500001,2.5e+07
B,5,X,25000001,25500000
B,5,X,2500001,3e+06
B,5,X,25500001,2.6e+07
B,5,X,26500001,2.7e+07
B,5,X,27000001,27500000
B,5,X,27500001,2.8e+07
B,5,X,28500001,2.9e+07
B,5,X,29000001,29500000
B,5,X,29500001,3e+07
B,5,X,30000001,30500000
B,5,X,3000001,3500000
B,5,X,30500001,3.1e+07
B,5,X,31000001,31500000
B,5,X,32000001,32500000
B,5,X,32500001,3.3e+07
B,5,X,33000001,33500000
B,5,X,33500001,3.4e+07
B,5,X,34000001,34500000
B,5,X,34500001,3.5e+07
B,5,X,35000001,35500000
B,5,X,35500001,3.6e+07
B,5,X,36500001,3.7e+07
B,5,X,37500001,3.8e+07
B,5,X,38000001,38500000
B,5,X,38500001,3.9e+07
B,5,X,39000001,39500000
B,5,X,39500001,4e+07
B,5,X,40000001,40500000
B,5,X,4000001,4500000
B,5,X,40500001,4.1e+07
B,5,X,41000001,41500000
B,5,X,41500001,4.2e+07
B,5,X,42500001,4.3e+07
B,5,X,43500001,4.4e+07
B,5,X,44000001,44500000
B,5,X,44500001,4.5e+07
B,5,X,45000001,45500000
B,5,X,4500001,5e+06
B,5,X,45500001,4.6e+07
B,5,X,46000001,46500000
B,5,X,46500001,4.7e+07
B,5,X,47000001,47500000
B,5,X,48500001,4.9e+07
B,5,X,5000001,5500000
B,3,X,53000001,53500000
B,5,X,5500001,6e+06
B,3,X,55500001,5.6e+07
B,3,X,57000001,57500000
B,3,X,57500001,5.8e+07
B,5,X,6000001,6500000
B,3,X,64500001,6.5e+07
B,3,X,66500001,6.7e+07
B,3,X,67500001,6.8e+07
B,3,X,68000001,68500000
B,3,X,70000001,70500000
B,5,X,7000001,7500000
B,3,X,71000001,71500000
B,3,X,71500001,7.2e+07
B,3,X,73000001,73500000
B,3,X,73500001,7.4e+07
B,3,X,77000001,77500000
B,3,X,77500001,7.8e+07
B,3,X,78500001,7.9e+07
B,3,X,80000001,80500000
B,5,X,8000001,8500000
B,3,X,80500001,8.1e+07
B,3,X,81500001,8.2e+07
B,3,X,83000001,83500000
B,3,X,83500001,8.4e+07
B,3,X,84000001,84500000
B,3,X,84500001,8.5e+07
B,3,X,85000001,85500000
B,5,X,8500001,9e+06
B,3,X,86000001,86500000
B,3,X,86500001,8.7e+07
B,3,X,87500001,8.8e+07
B,3,X,92500001,9.3e+07
B,3,X,93000001,93500000
B,3,X,93500001,9.4e+07
B,3,X,94000001,94500000
B,3,X,94500001,9.5e+07
B,5,X,9500001,1e+07
B,3,X,95500001,9.6e+07
B,3,X,96000001,96500000
B,3,X,97000001,97500000
B,3,X,98000001,98500000
B,3,X,98500001,9.9e+07
B,0,Y,14500001,1.5e+07
B,0,Y,16500001,1.7e+07
B,0,Y,17000001,17500000
B,0,Y,17500001,1.8e+07
B,0,Y,18000001,18500000
B,0,Y,18500001,1.9e+07
B,0,Y,20500001,2.1e+07
B,0,Y,21000001,21500000
B,0,Y,21500001,2.2e+07
C,2,1,100000001,100500000
C,2,1,10000001,10500000
C,2,1,100500001,1.01e+08
C,2,1,101000001,101500000
C,2,1,101500001,1.02e+08
C,2,1,102000001,102500000
C,2,1,102500001,1.03e+08
C,2,1,103000001,103500000
C,2,1,104500001,1.05e+08
C,2,1,10500001,1.1e+07
C,2,1,105500001,1.06e+08
C,2,1,106000001,106500000
C,2,1,106500001,1.07e+08
C,2,1,107000001,107500000
C,2,1,107500001,1.08e+08
C,2,1,108000001,108500000
C,2,1,109500001,1.1e+08
C,2,1,11000001,11500000
C,2,1,110500001,1.11e+08
C,2,1,111000001,111500000
C,2,1,111500001,1.12e+08
C,2,1,112000001,112500000
C,2,1,113000001,113500000
C,2,1,114500001,1.15e+08
C,2,1,115000001,115500000
C,2,1,11500001,1.2e+07
C,2,1,115500001,1.16e+08
C,2,1,116000001,116500000
C,2,1,116500001,1.17e+08
C,2,1,117000001,117500000
C,2,1,117500001,1.18e+08
C,2,1,118000001,118500000
C,2,1,118500001,1.19e+08
C,2,1,119500001,1.2e+08
C,2,1,120000001,120500000
C,2,1,12000001,12500000
C,2,1,14000001,14500000
C,2,1,14500001,1.5e+07
C,6,1,150000001,150500000
C,2,1,15000001,15500000
