clone,cnv,chr,start,end
D,2,18,35500001,3.6e+07
D,2,18,36000001,36500000
D,2,18,36500001,3.7e+07
D,2,18,37000001,37500000
D,2,18,37500001,3.8e+07
D,2,18,38500001,3.9e+07
D,2,18,39500001,4e+07
D,2,18,40000001,40500000
D,1,18,4000001,4500000
D,2,18,40500001,4.1e+07
D,2,18,41000001,41500000
D,2,18,41500001,4.2e+07
D,2,18,43000001,43500000
D,2,18,43500001,4.4e+07
D,1,18,4500001,5e+06
D,2,18,45500001,4.6e+07
D,2,18,48000001,48500000
D,2,18,48500001,4.9e+07
D,2,18,49000001,49500000
D,2,18,49500001,5e+07
D,1,18,5000001,5500000
D,2,18,50500001,5.1e+07
D,2,18,51000001,51500000
D,2,18,53500001,5.4e+07
D,2,18,54500001,5.5e+07
D,2,18,55000001,55500000
D,1,18,5500001,6e+06
D,2,18,55500001,5.6e+07
D,5,18,56000001,56500000
D,5,18,56500001,5.7e+07
D,5,18,57000001,57500000
D,5,18,57500001,5.8e+07
D,5,18,58000001,58500000
D,5,18,58500001,5.9e+07
D,5,18,59000001,59500000
D,5,18,59500001,6e+07
D,5,18,60000001,60500000
D,1,18,6000001,6500000
D,5,18,61000001,61500000
D,5,18,62000001,62500000
D,5,18,62500001,6.3e+07
D,5,18,63000001,63500000
D,5,18,63500001,6.4e+07
D,5,18,64000001,64500000
D,5,18,64500001,6.5e+07
D,5,18,65000001,65500000
D,5,18,65500001,6.6e+07
D,5,18,66000001,66500000
D,5,18,66500001,6.7e+07
D,5,18,67000001,67500000
D,5,18,67500001,6.8e+07
D,5,18,68500001,6.9e+07
D,5,18,69000001,69500000
D,5,18,69500001,7e+07
D,5,18,70000001,70500000
D,1,18,7000001,7500000
D,5,18,71000001,71500000
D,5,18,71500001,7.2e+07
D,5,18,72500001,7.3e+07
D,5,18,73000001,73500000
D,5,18,74000001,74500000
D,5,18,75000001,75500000
D,1,18,7500001,8e+06
D,2,18,8000001,8500000
D,2,18,8500001,9e+06
D,2,18,9000001,9500000
D,2,18,9500001,1e+07
D,2,19,10000001,10500000
D,2,19,1000001,1500000
D,2,19,10500001,1.1e+07
D,2,19,11000001,11500000
D,2,19,11500001,1.2e+07
D,2,19,12000001,12500000
D,2,19,12500001,1.3e+07
D,2,19,13000001,13500000
D,2,19,13500001,1.4e+07
D,2,19,14000001,14500000
D,2,19,14500001,1.5e+07
D,2,19,15000001,15500000
D,2,19,1500001,2e+06
D,2,19,15500001,1.6e+07
D,2,19,16000001,16500000
D,2,19,16500001,1.7e+07
D,2,19,17000001,17500000
D,2,19,17500001,1.8e+07
D,2,19,18000001,18500000
D,2,19,18500001,1.9e+07
D,2,19,19000001,19500000
D,2,19,19500001,2e+07
D,2,19,20000001,20500000
D,2,19,2000001,2500000
D,2,19,21000001,21500000
D,2,19,21500001,2.2e+07
D,2,19,22000001,22500000
D,2,19,22500001,2.3e+07
D,2,19,23000001,23500000
D,2,19,23500001,2.4e+07
D,2,19,2500001,3e+06
D,2,19,28000001,28500000
D,2,19,28500001,2.9e+07
D,2,19,29000001,29500000
D,2,19,30000001,30500000
D,2,19,3000001,3500000
D,2,19,30500001,3.1e+07
D,2,19,31000001,31500000
D,2,19,31500001,3.2e+07
D,2,19,32000001,32500000
D,2,19,32500001,3.3e+07
D,2,19,33000001,33500000
D,2,19,33500001,3.4e+07
D,2,19,34000001,34500000
D,2,19,34500001,3.5e+07
D,2,19,3500001,4e+06
D,2,19,35500001,3.6e+07
D,2,19,37000001,37500000
D,2,19,38500001,3.9e+07
D,2,19,39000001,39500000
D,2,19,39500001,4e+07
D,2,19,4000001,4500000
D,2,19,40500001,4.1e+07
D,2,19,41000001,41500000
D,2,19,41500001,4.2e+07
D,2,19,42000001,42500000
D,2,19,42500001,4.3e+07
D,2,19,44000001,44500000
D,2,19,45000001,45500000
D,2,19,4500001,5e+06
D,2,19,45500001,4.6e+07
D,2,19,46000001,46500000
D,2,19,46500001,4.7e+07
D,2,19,47000001,47500000
D,2,19,47500001,4.8e+07
D,2,19,48500001,4.9e+07
D,2,19,49000001,49500000
D,2,19,49500001,5e+07
D,2,19,50000001,50500000
D,2,19,5000001,5500000
D,2,19,500001,1e+06
D,2,19,51000001,51500000
D,2,19,51500001,5.2e+07
D,2,19,52000001,52500000
D,2,19,52500001,5.3e+07
D,2,19,53000001,53500000
D,2,19,54000001,54500000
D,2,19,54500001,5.5e+07
D,2,19,5500001,6e+06
D,2,19,55500001,5.6e+07
D,2,19,56500001,5.7e+07
D,2,19,57000001,57500000
D,2,19,57500001,5.8e+07
D,2,19,58000001,58500000
D,2,19,58500001,5.9e+07
D,2,19,6000001,6500000
D,2,19,6500001,7e+06
D,2,19,9000001,9500000
D,2,19,9500001,1e+07
D,2,2,100000001,100500000
D,1,2,10000001,10500000
D,2,2,101000001,101500000
D,2,2,101500001,1.02e+08
D,2,2,102000001,102500000
D,2,2,102500001,1.03e+08
D,2,2,103500001,1.04e+08
D,2,2,104000001,104500000
D,2,2,104500001,1.05e+08
D,2,2,105000001,105500000
D,1,2,10500001,1.1e+07
D,2,2,105500001,1.06e+08
D,2,2,106000001,106500000
D,2,2,107500001,1.08e+08
D,2,2,111500001,1.12e+08
D,2,2,112000001,112500000
D,2,2,113500001,1.14e+08
D,2,2,114500001,1.15e+08
D,2,2,115000001,115500000
D,1,2,11500001,1.2e+07
D,2,2,115500001,1.16e+08
D,2,2,116000001,116500000
D,2,2,117000001,117500000
D,2,2,117500001,1.18e+08
D,2,2,119000001,119500000
D,2,2,120000001,120500000
D,1,2,12000001,12500000
D,2,2,120500001,1.21e+08
D,2,2,121000001,121500000
D,2,2,121500001,1.22e+08
D,2,2,122000001,122500000
D,2,2,123000001,123500000
D,2,2,123500001,1.24e+08
D,2,2,124000001,124500000
D,2,2,124500001,1.25e+08
D,1,2,12500001,1.3e+07
D,2,2,125500001,1.26e+08
D,2,2,126000001,126500000
D,2,2,127000001,127500000
D,2,2,127500001,1.28e+08
D,2,2,128000001,128500000
D,2,2,128500001,1.29e+08
D,2,2,129000001,129500000
D,1,2,13000001,13500000
D,2,2,133500001,1.34e+08
D,2,2,135000001,135500000
D,2,2,135500001,1.36e+08
D,2,2,136000001,136500000
D,2,2,136500001,1.37e+08
D,2,2,137000001,137500000
D,2,2,137500001,1.38e+08
D,2,2,138500001,1.39e+08
D,2,2,139000001,139500000
D,2,2,139500001,1.4e+08
D,2,2,140000001,140500000
D,1,2,14000001,14500000
D,2,2,140500001,1.41e+08
D,2,2,141000001,141500000
D,2,2,141500001,1.42e+08
D,2,2,142000001,142500000
D,2,2,142500001,1.43e+08
D,2,2,143000001,143500000
D,2,2,143500001,1.44e+08
D,2,2,144000001,144500000
D,2,2,145000001,145500000
D,2,2,145500001,1.46e+08
D,2,2,146000001,146500000
D,2,2,146500001,1.47e+08
D,2,2,147000001,147500000
D,2,2,147500001,1.48e+08
D,2,2,148000001,148500000
D,2,2,149000001,149500000
D,2,2,150000001,150500000
D,1,2,15000001,15500000
D,1,2,1500001,2e+06
D,2,2,151000001,151500000
D,2,2,151500001,1.52e+08
D,2,2,152500001,1.53e+08
D,2,2,153000001,153500000
D,2,2,154500001,1.55e+08
D,2,2,155000001,155500000
D,1,2,15500001,1.6e+07
D,2,2,155500001,1.56e+08
D,2,2,156000001,156500000
D,2,2,156500001,1.57e+08
D,2,2,157000001,157500000
D,2,2,157500001,1.58e+08
D,2,2,158500001,1.59e+08
D,2,2,159500001,1.6e+08
D,1,2,160000001,160500000
D,1,2,160500001,1.61e+08
D,1,2,161000001,161500000
D,1,2,162500001,1.63e+08
D,1,2,163000001,163500000
D,1,2,163500001,1.64e+08
D,1,2,164000001,164500000
D,1,2,164500001,1.65e+08
D,1,2,165000001,165500000
D,1,2,165500001,1.66e+08
D,1,2,166000001,166500000
D,1,2,167000001,167500000
D,1,2,168000001,168500000
D,1,2,168500001,1.69e+08
D,1,2,169000001,169500000
D,1,2,169500001,1.7e+08
D,1,2,17000001,17500000
D,1,2,170500001,1.71e+08
D,1,2,171000001,171500000
D,1,2,171500001,1.72e+08
D,1,2,172000001,172500000
D,1,2,172500001,1.73e+08
D,1,2,173500001,1.74e+08
D,1,2,174000001,174500000
D,1,2,174500001,1.75e+08
D,1,2,17500001,1.8e+07
D,1,2,175500001,1.76e+08
D,2,2,177000001,177500000
D,2,2,177500001,1.78e+08
D,2,2,178000001,178500000
D,2,2,179000001,179500000
D,2,2,180000001,180500000
D,1,2,18000001,18500000
D,2,2,180500001,1.81e+08
D,2,2,181000001,181500000
D,2,2,182000001,182500000
D,2,2,182500001,1.83e+08
D,2,2,183500001,1.84e+08
D,2,2,184000001,184500000
D,2,2,184500001,1.85e+08
D,2,2,185000001,185500000
D,1,2,18500001,1.9e+07
D,2,2,185500001,1.86e+08
D,2,2,186000001,186500000
D,2,2,187000001,187500000
D,2,2,187500001,1.88e+08
D,2,2,188000001,188500000
D,2,2,188500001,1.89e+08
D,2,2,189000001,189500000
D,2,2,189500001,1.9e+08
D,2,2,190000001,190500000
D,2,2,190500001,1.91e+08
D,2,2,191000001,191500000
D,2,2,191500001,1.92e+08
D,2,2,192000001,192500000
D,2,2,192500001,1.93e+08
D,2,2,193500001,1.94e+08
D,2,2,194500001,1.95e+08
D,2,2,195000001,195500000
D,1,2,19500001,2e+07
D,3,2,196500001,1.97e+08
D,3,2,197000001,197500000
D,3,2,198000001,198500000
D,3,2,199000001,199500000
D,3,2,199500001,2e+08
D,3,2,200000001,200500000
D,1,2,20000001,20500000
D,3,2,200500001,2.01e+08
D,3,2,201000001,201500000
D,2,2,201500001,2.02e+08
D,2,2,202500001,2.03e+08
D,2,2,203000001,203500000
D,2,2,203500001,2.04e+08
D,2,2,204000001,204500000
D,2,2,204500001,2.05e+08
D,2,2,205000001,205500000
D,1,2,20500001,2.1e+07
D,2,2,206000001,206500000
D,2,2,206500001,2.07e+08
D,2,2,207000001,207500000
D,2,2,208000001,208500000
D,2,2,208500001,2.09e+08
D,2,2,209000001,209500000
D,2,2,210500001,2.11e+08
D,2,2,211000001,211500000
D,2,2,211500001,2.12e+08
D,2,2,212000001,212500000
D,2,2,212500001,2.13e+08
D,2,2,213000001,213500000
D,2,2,213500001,2.14e+08
D,2,2,214500001,2.15e+08
D,2,2,215000001,215500000
D,1,2,21500001,2.2e+07
D,2,2,215500001,2.16e+08
D,2,2,216000001,216500000
D,2,2,216500001,2.17e+08
D,2,2,217000001,217500000
D,2,2,217500001,2.18e+08
D,2,2,218000001,218500000
D,2,2,218500001,2.19e+08
D,2,2,219000001,219500000
D,2,2,219500001,2.2e+08
D,2,2,220000001,220500000
D,1,2,22000001,22500000
D,2,2,220500001,2.21e+08
D,2,2,221000001,221500000
D,2,2,221500001,2.22e+08
D,2,2,222000001,222500000
D,2,2,222500001,2.23e+08
D,2,2,223500001,2.24e+08
D,2,2,224000001,224500000
D,2,2,224500001,2.25e+08
D,2,2,225000001,225500000
D,1,2,22500001,2.3e+07
D,2,2,225500001,2.26e+08
D,2,2,226000001,226500000
D,2,2,226500001,2.27e+08
D,2,2,227000001,227500000
D,2,2,227500001,2.28e+08
D,2,2,228000001,228500000
D,2,2,228500001,2.29e+08
D,2,2,230500001,2.31e+08
D,2,2,231000001,231500000
D,2,2,231500001,2.32e+08
D,2,2,232000001,232500000
D,2,2,233500001,2.34e+08
D,2,2,234500001,2.35e+08
D,2,2,235000001,235500000
D,1,2,23500001,2.4e+07
D,2,2,236000001,236500000
D,2,2,236500001,2.37e+08
D,2,2,237500001,2.38e+08
D,2,2,238000001,238500000
D,2,2,238500001,2.39e+08
D,2,2,239000001,239500000
D,2,2,240000001,240500000
D,1,2,24000001,24500000
D,2,2,241000001,241500000
D,2,2,241500001,2.42e+08
D,2,2,242000001,242500000
D,1,2,24500001,2.5e+07
D,1,2,25000001,25500000
D,1,2,2500001,3e+06
D,1,2,25500001,2.6e+07
D,2,2,26000001,26500000
D,2,2,26500001,2.7e+07
D,2,2,27000001,27500000
D,2,2,27500001,2.8e+07
D,2,2,28000001,28500000
D,2,2,28500001,2.9e+07
D,2,2,29000001,29500000
D,2,2,29500001,3e+07
D,2,2,30000001,30500000
D,2,2,30500001,3.1e+07
D,2,2,31000001,31500000
D,2,2,31500001,3.2e+07
D,2,2,32000001,32500000
D,2,2,32500001,3.3e+07
D,2,2,33500001,3.4e+07
D,2,2,34000001,34500000
D,2,2,35000001,35500000
D,2,2,35500001,3.6e+07
D,2,2,36500001,3.7e+07
D,2,2,37000001,37500000
D,2,2,37500001,3.8e+07
D,2,2,38000001,38500000
D,2,2,38500001,3.9e+07
D,2,2,39000001,39500000
D,2,2,39500001,4e+07
D,2,2,40000001,40500000
D,1,2,4000001,4500000
D,2,2,40500001,4.1e+07
D,2,2,41000001,41500000
D,2,2,42000001,42500000
D,2,2,42500001,4.3e+07
D,2,2,43000001,43500000
D,2,2,44000001,44500000
D,2,2,44500001,4.5e+07
D,2,2,45500001,4.6e+07
D,2,2,46000001,46500000
D,2,2,46500001,4.7e+07
D,2,2,47000001,47500000
D,2,2,47500001,4.8e+07
D,2,2,48000001,48500000
D,2,2,48500001,4.9e+07
D,2,2,49500001,5e+07
D,2,2,50000001,50500000
D,1,2,500001,1e+06
D,3,2,50500001,5.1e+07
D,3,2,51000001,51500000
D,3,2,51500001,5.2e+07
D,3,2,52000001,52500000
D,3,2,52500001,5.3e+07
D,3,2,53000001,53500000
D,4,2,53500001,5.4e+07
D,4,2,54000001,54500000
D,4,2,54500001,5.5e+07
D,4,2,55000001,55500000
D,1,2,5500001,6e+06
D,4,2,55500001,5.6e+07
D,4,2,56000001,56500000
D,4,2,56500001,5.7e+07
D,4,2,57000001,57500000
D,4,2,58000001,58500000
D,4,2,58500001,5.9e+07
D,4,2,59000001,59500000
D,4,2,59500001,6e+07
D,1,2,6000001,6500000
D,5,2,60500001,6.1e+07
D,5,2,61000001,61500000
D,5,2,61500001,6.2e+07
D,5,2,62000001,62500000
D,5,2,63000001,63500000
D,4,2,63500001,6.4e+07
D,2,2,64000001,64500000
D,2,2,64500001,6.5e+07
D,2,2,65000001,65500000
D,1,2,6500001,7e+06
D,2,2,65500001,6.6e+07
D,2,2,67000001,67500000
D,2,2,67500001,6.8e+07
D,2,2,68000001,68500000
D,2,2,68500001,6.9e+07
D,2,2,69000001,69500000
D,2,2,69500001,7e+07
D,2,2,70000001,70500000
D,1,2,7000001,7500000
D,2,2,71000001,71500000
D,2,2,72500001,7.3e+07
D,2,2,73000001,73500000
D,2,2,74500001,7.5e+07
D,2,2,75000001,75500000
D,1,2,7500001,8e+06
D,2,2,75500001,7.6e+07
D,2,2,76000001,76500000
D,2,2,78000001,78500000
D,2,2,78500001,7.9e+07
D,2,2,79000001,79500000
D,2,2,79500001,8e+07
D,2,2,80000001,80500000
D,1,2,8000001,8500000
D,2,2,80500001,8.1e+07
D,2,2,81000001,81500000
D,2,2,81500001,8.2e+07
D,2,2,82000001,82500000
D,2,2,82500001,8.3e+07
D,2,2,83000001,83500000
D,2,2,83500001,8.4e+07
D,2,2,84000001,84500000
D,2,2,84500001,8.5e+07
D,2,2,85000001,85500000
D,1,2,8500001,9e+06
D,2,2,85500001,8.6e+07
D,2,2,86000001,86500000
D,2,2,88500001,8.9e+07
D,2,2,89000001,89500000
D,1,2,9000001,9500000
D,1,2,9500001,1e+07
D,2,2,97000001,97500000
D,2,2,98500001,9.9e+07
D,2,2,99000001,99500000
D,2,2,99500001,1e+08
D,1,20,10000001,10500000
D,1,20,1000001,1500000
D,1,20,10500001,1.1e+07
D,1,20,11000001,11500000
D,1,20,11500001,1.2e+07
D,1,20,13000001,13500000
D,1,20,13500001,1.4e+07
D,1,20,14000001,14500000
D,1,20,14500001,1.5e+07
D,1,20,15000001,15500000
D,1,20,1500001,2e+06
D,1,20,15500001,1.6e+07
D,1,20,16000001,16500000
D,1,20,16500001,1.7e+07
D,1,20,17000001,17500000
D,1,20,17500001,1.8e+07
D,1,20,18000001,18500000
D,1,20,19000001,19500000
D,1,20,19500001,2e+07
D,1,20,20000001,20500000
D,1,20,2000001,2500000
D,1,20,20500001,2.1e+07
D,1,20,21000001,21500000
D,1,20,22000001,22500000
D,1,20,22500001,2.3e+07
D,1,20,24000001,24500000
D,1,20,24500001,2.5e+07
D,1,20,25000001,25500000
D,1,20,2500001,3e+06
D,2,20,30000001,30500000
D,1,20,3000001,3500000
D,2,20,30500001,3.1e+07
D,2,20,31000001,31500000
D,2,20,31500001,3.2e+07
D,2,20,32000001,32500000
D,2,20,32500001,3.3e+07
D,2,20,33000001,33500000
D,2,20,33500001,3.4e+07
D,2,20,34000001,34500000
D,2,20,35000001,35500000
D,1,20,3500001,4e+06
D,2,20,35500001,3.6e+07
D,2,20,36000001,36500000
D,2,20,36500001,3.7e+07
D,2,20,37000001,37500000
D,2,20,37500001,3.8e+07
D,2,20,38500001,3.9e+07
D,2,20,39000001,39500000
D,2,20,39500001,4e+07
D,2,20,40000001,40500000
D,2,20,40500001,4.1e+07
D,2,20,41000001,41500000
D,2,20,41500001,4.2e+07
D,2,20,42000001,42500000
D,2,20,42500001,4.3e+07
D,1,20,43000001,43500000
D,1,20,43500001,4.4e+07
D,1,20,44000001,44500000
D,1,20,44500001,4.5e+07
D,1,20,45000001,45500000
D,1,20,4500001,5e+06
D,1,20,45500001,4.6e+07
D,1,20,46000001,46500000
D,1,20,47500001,4.8e+07
D,1,20,48000001,48500000
D,1,20,48500001,4.9e+07
D,1,20,49000001,49500000
D,1,20,49500001,5e+07
D,1,20,50000001,50500000
D,1,20,5000001,5500000
D,1,20,500001,1e+06
D,2,20,50500001,5.1e+07
D,2,20,51000001,51500000
D,2,20,51500001,5.2e+07
D,2,20,52500001,5.3e+07
D,2,20,53000001,53500000
D,2,20,53500001,5.4e+07
D,2,20,54500001,5.5e+07
D,2,20,55000001,55500000
D,1,20,5500001,6e+06
D,2,20,55500001,5.6e+07
D,2,20,56000001,56500000
D,2,20,56500001,5.7e+07
D,2,20,57000001,57500000
D,2,20,57500001,5.8e+07
D,2,20,58000001,58500000
D,2,20,58500001,5.9e+07
D,2,20,59000001,59500000
D,2,20,59500001,6e+07
D,2,20,60000001,60500000
D,1,20,6000001,6500000
D,2,20,60500001,6.1e+07
D,2,20,61500001,6.2e+07
D,2,20,62000001,62500000
D,1,20,6500001,7e+06
D,1,20,7500001,8e+06
D,1,20,8000001,8500000
D,1,20,8500001,9e+06
D,1,20,9000001,9500000
D,1,20,9500001,1e+07
D,2,21,15500001,1.6e+07
D,2,21,16500001,1.7e+07
D,2,21,17000001,17500000
D,2,21,17500001,1.8e+07
D,2,21,18000001,18500000
D,2,21,19000001,19500000
D,2,21,19500001,2e+07
D,2,21,20000001,20500000
D,2,21,20500001,2.1e+07
D,2,21,21000001,21500000
D,2,21,21500001,2.2e+07
D,2,21,22000001,22500000
D,2,21,22500001,2.3e+07
D,2,21,23000001,23500000
D,2,21,23500001,2.4e+07
D,2,21,24000001,24500000
D,2,21,24500001,2.5e+07
D,2,21,25000001,25500000
D,2,21,25500001,2.6e+07
D,2,21,26000001,26500000
D,2,21,26500001,2.7e+07
D,2,21,27000001,27500000
D,2,21,27500001,2.8e+07
D,2,21,28000001,28500000
D,2,21,28500001,2.9e+07
D,2,21,29000001,29500000
D,2,21,29500001,3e+07
D,2,21,30000001,30500000
D,2,21,30500001,3.1e+07
D,2,21,31000001,31500000
D,2,21,31500001,3.2e+07
D,2,21,32000001,32500000
D,2,21,32500001,3.3e+07
D,2,21,33000001,33500000
D,2,21,33500001,3.4e+07
D,2,21,34000001,34500000
D,2,21,34500001,3.5e+07
D,2,21,35000001,35500000
D,2,21,35500001,3.6e+07
D,2,21,36000001,36500000
D,2,21,36500001,3.7e+07
D,2,21,37000001,37500000
D,2,21,37500001,3.8e+07
D,2,21,38000001,38500000
D,2,21,38500001,3.9e+07
D,1,21,39000001,39500000
D,1,21,39500001,4e+07
D,1,21,40000001,40500000
D,1,21,40500001,4.1e+07
D,1,21,41000001,41500000
D,1,21,41500001,4.2e+07
D,1,21,42000001,42500000
D,1,21,43500001,4.4e+07
D,1,21,44000001,44500000
D,1,21,45000001,45500000
D,1,21,45500001,4.6e+07
D,1,21,46000001,46500000
D,1,21,46500001,4.7e+07
D,1,21,47000001,47500000
D,1,21,47500001,4.8e+07
D,2,22,19000001,19500000
D,2,22,19500001,2e+07
D,2,22,22000001,22500000
D,2,22,23000001,23500000
D,2,22,26000001,26500000
D,2,22,26500001,2.7e+07
D,2,22,27000001,27500000
D,2,22,27500001,2.8e+07
D,2,22,28500001,2.9e+07
D,2,22,29500001,3e+07
D,2,22,30000001,30500000
D,2,22,30500001,3.1e+07
D,2,22,31000001,31500000
D,2,22,31500001,3.2e+07
D,2,22,32000001,32500000
D,2,22,32500001,3.3e+07
D,2,22,34000001,34500000
D,2,22,34500001,3.5e+07
D,2,22,35000001,35500000
D,2,22,35500001,3.6e+07
D,2,22,36500001,3.7e+07
D,2,22,37000001,37500000
D,2,22,37500001,3.8e+07
D,2,22,38000001,38500000
D,2,22,38500001,3.9e+07
D,2,22,39000001,39500000
D,2,22,39500001,4e+07
D,2,22,40000001,40500000
D,2,22,40500001,4.1e+07
D,2,22,41000001,41500000
D,2,22,41500001,4.2e+07
D,2,22,42000001,42500000
D,2,22,43000001,43500000
D,2,22,43500001,4.4e+07
D,2,22,44000001,44500000
D,2,22,44500001,4.5e+07
D,2,22,45000001,45500000
D,2,22,45500001,4.6e+07
D,2,22,46000001,46500000
D,2,22,46500001,4.7e+07
D,2,22,47000001,47500000
D,2,22,47500001,4.8e+07
D,2,22,48000001,48500000
D,2,22,48500001,4.9e+07
D,2,22,49000001,49500000
D,2,22,49500001,5e+07
D,2,22,50500001,5.1e+07
D,2,3,100000001,100500000
D,2,3,10000001,10500000
D,2,3,1000001,1500000
D,2,3,101500001,1.02e+08
D,2,3,102000001,102500000
D,2,3,103500001,1.04e+08
D,2,3,104000001,104500000
D,2,3,104500001,1.05e+08
D,2,3,10500001,1.1e+07
D,2,3,105500001,1.06e+08
D,2,3,106000001,106500000
D,2,3,107500001,1.08e+08
D,2,3,109000001,109500000
D,2,3,109500001,1.1e+08
D,2,3,110000001,110500000
D,2,3,11000001,11500000
D,2,3,110500001,1.11e+08
D,2,3,111500001,1.12e+08
D,2,3,112000001,112500000
D,2,3,113000001,113500000
D,2,3,113500001,1.14e+08
D,3,3,114000001,114500000
D,3,3,114500001,1.15e+08
D,3,3,115000001,115500000
D,2,3,11500001,1.2e+07
D,3,3,115500001,1.16e+08
D,3,3,116500001,1.17e+08
D,3,3,117000001,117500000
D,3,3,117500001,1.18e+08
D,3,3,118000001,118500000
D,3,3,119000001,119500000
D,3,3,119500001,1.2e+08
D,2,3,12000001,12500000
D,3,3,121000001,121500000
D,3,3,122000001,122500000
D,3,3,122500001,1.23e+08
D,3,3,123000001,123500000
D,3,3,123500001,1.24e+08
D,3,3,124000001,124500000
D,3,3,124500001,1.25e+08
D,3,3,125000001,125500000
D,2,3,12500001,1.3e+07
D,3,3,125500001,1.26e+08
D,3,3,126500001,1.27e+08
D,3,3,127000001,127500000
D,3,3,127500001,1.28e+08
D,3,3,128000001,128500000
D,3,3,128500001,1.29e+08
D,3,3,129000001,129500000
D,2,3,13000001,13500000
D,3,3,130500001,1.31e+08
D,3,3,131500001,1.32e+08
D,3,3,133000001,133500000
D,3,3,133500001,1.34e+08
D,3,3,134000001,134500000
D,3,3,13500001,1.4e+07
D,3,3,135500001,1.36e+08
D,3,3,137500001,1.38e+08
D,3,3,138000001,138500000
D,3,3,138500001,1.39e+08
D,3,3,139500001,1.4e+08
D,3,3,140000001,140500000
D,4,3,14000001,14500000
D,3,3,140500001,1.41e+08
D,3,3,141000001,141500000
D,3,3,141500001,1.42e+08
D,3,3,142000001,142500000
D,3,3,142500001,1.43e+08
D,3,3,143000001,143500000
D,3,3,143500001,1.44e+08
D,3,3,144000001,144500000
D,3,3,144500001,1.45e+08
D,3,3,145000001,145500000
D,4,3,14500001,1.5e+07
D,3,3,146000001,146500000
D,3,3,146500001,1.47e+08
D,3,3,147000001,147500000
D,3,3,147500001,1.48e+08
D,3,3,148500001,1.49e+08
D,3,3,149000001,149500000
D,3,3,149500001,1.5e+08
D,3,3,150000001,150500000
D,2,3,1500001,2e+06
D,3,3,150500001,1.51e+08
D,3,3,151000001,151500000
D,3,3,151500001,1.52e+08
D,4,3,152000001,152500000
D,4,3,152500001,1.53e+08
D,4,3,153000001,153500000
D,4,3,153500001,1.54e+08
D,4,3,154000001,154500000
D,4,3,15500001,1.6e+07
D,4,3,156500001,1.57e+08
D,4,3,157000001,157500000
D,4,3,159000001,159500000
D,4,3,159500001,1.6e+08
D,4,3,160000001,160500000
D,4,3,16000001,16500000
D,4,3,161000001,161500000
D,4,3,161500001,1.62e+08
D,4,3,163000001,163500000
D,4,3,163500001,1.64e+08
D,4,3,164500001,1.65e+08
D,4,3,165000001,165500000
D,4,3,166000001,166500000
D,4,3,166500001,1.67e+08
D,4,3,167000001,167500000
D,4,3,167500001,1.68e+08
D,4,3,168500001,1.69e+08
D,4,3,169500001,1.7e+08
D,4,3,170000001,170500000
D,4,3,170500001,1.71e+08
D,4,3,171000001,171500000
D,4,3,171500001,1.72e+08
D,4,3,172000001,172500000
D,4,3,172500001,1.73e+08
D,4,3,173000001,173500000
D,4,3,174000001,174500000
D,4,3,174500001,1.75e+08
D,2,3,17500001,1.8e+07
D,4,3,176000001,176500000
D,4,3,176500001,1.77e+08
D,4,3,177500001,1.78e+08
D,4,3,178000001,178500000
D,4,3,179000001,179500000
D,4,3,179500001,1.8e+08
D,4,3,180000001,180500000
D,2,3,18000001,18500000
D,1,3,180500001,1.81e+08
D,1,3,181000001,181500000
D,1,3,181500001,1.82e+08
D,1,3,182000001,182500000
D,1,3,183000001,183500000
D,1,3,184000001,184500000
D,1,3,184500001,1.85e+08
D,1,3,185500001,1.86e+08
D,1,3,186000001,186500000
D,1,3,186500001,1.87e+08
D,1,3,187500001,1.88e+08
D,1,3,188000001,188500000
D,1,3,188500001,1.89e+08
D,1,3,189500001,1.9e+08
D,1,3,190000001,190500000
D,1,3,190500001,1.91e+08
D,1,3,191000001,191500000
D,1,3,191500001,1.92e+08
D,1,3,192000001,192500000
D,1,3,192500001,1.93e+08
D,1,3,193000001,193500000
D,1,3,193500001,1.94e+08
D,1,3,196000001,196500000
D,2,3,20000001,20500000
D,2,3,2000001,2500000
D,2,3,20500001,2.1e+07
D,2,3,21000001,21500000
D,2,3,21500001,2.2e+07
D,2,3,23000001,23500000
D,2,3,23500001,2.4e+07
D,2,3,24500001,2.5e+07
D,2,3,25000001,25500000
D,2,3,2500001,3e+06
D,2,3,27000001,27500000
D,2,3,27500001,2.8e+07
D,2,3,28000001,28500000
D,2,3,28500001,2.9e+07
D,2,3,29000001,29500000
D,2,3,29500001,3e+07
D,2,3,30000001,30500000
D,2,3,3000001,3500000
D,2,3,30500001,3.1e+07
D,2,3,31000001,31500000
D,2,3,31500001,3.2e+07
D,2,3,32000001,32500000
D,2,3,32500001,3.3e+07
D,2,3,33000001,33500000
D,2,3,33500001,3.4e+07
D,2,3,34000001,34500000
D,1,3,34500001,3.5e+07
D,1,3,35000001,35500000
D,1,3,35500001,3.6e+07
D,1,3,36000001,36500000
D,1,3,36500001,3.7e+07
D,1,3,37000001,37500000
D,1,3,37500001,3.8e+07
D,1,3,38000001,38500000
D,1,3,38500001,3.9e+07
D,1,3,39000001,39500000
D,1,3,40500001,4.1e+07
D,1,3,41000001,41500000
D,1,3,42000001,42500000
D,1,3,42500001,4.3e+07
D,1,3,43000001,43500000
D,1,3,44000001,44500000
D,1,3,44500001,4.5e+07
D,1,3,45000001,45500000
D,1,3,45500001,4.6e+07
